Id,Date,Site,County,State,Species,Sex,Age,Reproduction,Forearm,Weight,Data Project
960985,00:00.0,"Fort Hill State Park (Highland), Highland, United States","Highland, US.OH",Ohio,Lasiurus borealis,Male,Unknown,Unknown,,,U.S. Bat Banding Program Data
960986,00:00.0,"Fort Hill State Park (Highland), Highland, United States","Highland, US.OH",Ohio,Lasiurus borealis,Male,Unknown,Unknown,,,U.S. Bat Banding Program Data
960987,00:00.0,"Fort Hill State Park (Highland), Highland, United States","Highland, US.OH",Ohio,Lasiurus borealis,Female,Unknown,Unknown,,,U.S. Bat Banding Program Data
961246,00:00.0,"Camden (Preble), Preble, United States","Preble, US.OH",Ohio,Lasiurus borealis,Female,Unknown,Unknown,,,U.S. Bat Banding Program Data
961602,00:00.0,"Brush Creek (Highland), Highland, United States","Highland, US.OH",Ohio,Lasiurus borealis,Male,Unknown,Unknown,,,U.S. Bat Banding Program Data
961603,00:00.0,"Brush Creek (Highland), Highland, United States","Highland, US.OH",Ohio,Lasiurus borealis,Male,Juvenile,Non Reproductive,,,U.S. Bat Banding Program Data
961604,00:00.0,"Brush Creek (Highland), Highland, United States","Highland, US.OH",Ohio,Lasiurus borealis,Female,Unknown,Unknown,,,U.S. Bat Banding Program Data
962112,00:00.0,"Rt. 69 (Highland), South of Hillsboro, Highland, United States","Highland, US.OH",Ohio,Lasiurus borealis,Female,Unknown,Unknown,,,U.S. Bat Banding Program Data
962113,00:00.0,"Rt. 69 (Highland), South of Hillsboro, Highland, United States","Highland, US.OH",Ohio,Lasiurus borealis,Female,Unknown,Unknown,,,U.S. Bat Banding Program Data
962114,00:00.0,"Rt. 69 (Highland), South of Hillsboro, Highland, United States","Highland, US.OH",Ohio,Lasiurus borealis,Male,Unknown,Unknown,,,U.S. Bat Banding Program Data
962115,00:00.0,"Rt. 69 (Highland), South of Hillsboro, Highland, United States","Highland, US.OH",Ohio,Lasiurus borealis,Male,Unknown,Unknown,,,U.S. Bat Banding Program Data
962116,00:00.0,"Rt. 69 (Highland), South of Hillsboro, Highland, United States","Highland, US.OH",Ohio,Lasiurus borealis,Male,Unknown,Unknown,,,U.S. Bat Banding Program Data
963511,00:00.0,"Streight Creek (Brown), Brown, United States","Brown, US.OH",Ohio,Lasiurus borealis,Female,Juvenile,Non Reproductive,,,U.S. Bat Banding Program Data
964156,00:00.0,"Higginsport (Brown), Brown, United States","Brown, US.OH",Ohio,Lasiurus borealis,Male,Juvenile,Non Reproductive,,,U.S. Bat Banding Program Data
964157,00:00.0,"Higginsport (Brown), Brown, United States","Brown, US.OH",Ohio,Lasiurus borealis,Male,Juvenile,Non Reproductive,,,U.S. Bat Banding Program Data
964158,00:00.0,"Higginsport (Brown), Brown, United States","Brown, US.OH",Ohio,Lasiurus borealis,Male,Juvenile,Non Reproductive,,,U.S. Bat Banding Program Data
964159,00:00.0,"Higginsport (Brown), Brown, United States","Brown, US.OH",Ohio,Lasiurus borealis,Male,Juvenile,Non Reproductive,,,U.S. Bat Banding Program Data
964160,00:00.0,"Higginsport (Brown), Brown, United States","Brown, US.OH",Ohio,Lasiurus borealis,Male,Juvenile,Non Reproductive,,,U.S. Bat Banding Program Data
964161,00:00.0,"Higginsport (Brown), Brown, United States","Brown, US.OH",Ohio,Lasiurus borealis,Male,Juvenile,Non Reproductive,,,U.S. Bat Banding Program Data
964162,00:00.0,"Higginsport (Brown), Brown, United States","Brown, US.OH",Ohio,Lasiurus borealis,Male,Juvenile,Non Reproductive,,,U.S. Bat Banding Program Data
964163,00:00.0,"Higginsport (Brown), Brown, United States","Brown, US.OH",Ohio,Lasiurus borealis,Male,Adult,Unknown,,,U.S. Bat Banding Program Data
964164,00:00.0,"Higginsport (Brown), Brown, United States","Brown, US.OH",Ohio,Lasiurus borealis,Female,Juvenile,Non Reproductive,,,U.S. Bat Banding Program Data
964635,00:00.0,"Cave Hollow Cave (Adams), Adams, United States","Adams, US.OH",Ohio,Lasiurus borealis,Female,Unknown,Unknown,,,U.S. Bat Banding Program Data
964791,00:00.0,"Cave Hollow Cave (Adams), Adams, United States","Adams, US.OH",Ohio,Lasiurus borealis,Female,Unknown,Unknown,,,U.S. Bat Banding Program Data
964792,00:00.0,"Cave Hollow Cave (Adams), Adams, United States","Adams, US.OH",Ohio,Lasiurus borealis,Male,Unknown,Unknown,,,U.S. Bat Banding Program Data
964870,00:00.0,"Cave Hollow Cave (Adams), Adams, United States","Adams, US.OH",Ohio,Lasiurus borealis,Female,Juvenile,Non Reproductive,,,U.S. Bat Banding Program Data
964871,00:00.0,"Cave Hollow Cave (Adams), Adams, United States","Adams, US.OH",Ohio,Lasiurus borealis,Female,Juvenile,Non Reproductive,,,U.S. Bat Banding Program Data
964874,00:00.0,"Rt. 781 (Adams), Adams, United States","Adams, US.OH",Ohio,Lasiurus borealis,Female,Juvenile,Non Reproductive,,,U.S. Bat Banding Program Data
964875,00:00.0,"Rt. 781 (Adams), Adams, United States","Adams, US.OH",Ohio,Lasiurus borealis,Female,Juvenile,Non Reproductive,,,U.S. Bat Banding Program Data
964876,00:00.0,"Rt. 781 (Adams), Adams, United States","Adams, US.OH",Ohio,Lasiurus borealis,Female,Juvenile,Non Reproductive,,,U.S. Bat Banding Program Data
964877,00:00.0,"Rt. 781 (Adams), Adams, United States","Adams, US.OH",Ohio,Lasiurus borealis,Female,Juvenile,Non Reproductive,,,U.S. Bat Banding Program Data
964878,00:00.0,"Rt. 781 (Adams), Adams, United States","Adams, US.OH",Ohio,Lasiurus borealis,Female,Juvenile,Non Reproductive,,,U.S. Bat Banding Program Data
964879,00:00.0,"Rt. 781 (Adams), Adams, United States","Adams, US.OH",Ohio,Lasiurus borealis,Female,Juvenile,Non Reproductive,,,U.S. Bat Banding Program Data
964880,00:00.0,"Rt. 781 (Adams), Adams, United States","Adams, US.OH",Ohio,Lasiurus borealis,Female,Juvenile,Non Reproductive,,,U.S. Bat Banding Program Data
964881,00:00.0,"Rt. 781 (Adams), Adams, United States","Adams, US.OH",Ohio,Lasiurus borealis,Female,Juvenile,Non Reproductive,,,U.S. Bat Banding Program Data
964882,00:00.0,"Rt. 781 (Adams), Adams, United States","Adams, US.OH",Ohio,Lasiurus borealis,Female,Juvenile,Non Reproductive,,,U.S. Bat Banding Program Data
